temperature,humidity,pest_level,crop_health
28.43,42.95,3,94.51
16.94,38.94,1,99.64
17.72,94.69,8,82.82
22.02,51.85,3,93.05
33.29,79.34,3,95.71
12.65,63.85,2,94.04
32.67,45.56,9,83.64
30.02,68.61,2,95.76
19.69,34.98,3,92.11
31.97,95.45,9,80.86
30.68,89.72,6,89.67
33.58,67.37,2,96.97
33.07,94.25,10,78.31
15.73,27.52,6,87.88
18.78,42.52,3,94.85
21.4,29.71,4,91.83
35.79,75.51,8,77.41
10.24,43.95,6,86.87
34.36,73.17,2,94.71
30.65,48.84,4,91.19
23.88,23.62,3,93.83
39.33,25.07,2,89.88
28.27,34.62,1,96.82
33.68,98.69,4,91.62
17.52,45.46,8,82.45
28.46,73.92,10,81.95
39.7,95.53,2,92.71
22.57,74.48,6,88.52
16.42,71.05,7,86.47
39.34,26.71,1,91.5
38.52,63.63,5,84.23
29.46,67.62,4,90.08
27.44,89.99,5,89.54
11.94,29.58,7,85.78
15.35,79.66,4,92.54
28.82,41.49,1,96.7
18.97,69.61,2,94.51
16.74,40.93,1,98.13
30.27,33.33,6,89.19
13.2,49.75,7,87.21
35.81,60.64,6,84.25
18.16,68.83,5,91.49
13.55,96.29,10,79.77
26.51,21.51,4,93.16
10.98,77.24,8,84.62
12.42,74.01,0,99.04
37.53,56.04,3,88.11
21.57,71.97,9,82.44
11.4,56.25,10,79.81
23.6,76.68,3,93.98
38.32,89.7,5,85.7
30.2,50.44,4,91.45
22.85,36.4,1,99.7
20.42,79.84,8,83.59
16.8,68.95,2,95.48
21.61,30.09,4,92.26
14.76,33.28,6,87.81
11.81,85.2,4,91.16
10.78,69.74,3,93.46
15.73,28.71,9,82.63
33.96,90.02,1,99.81
26.61,61.52,5,90.52
37.97,30.5,0,96.05
10.3,36.16,8,85.05
10.22,96.13,4,91.82
31.84,65.32,4,93.83
24.23,30.09,5,88.36
13.41,85.43,3,94.32
29.78,82.67,6,86.88
13.26,35.88,3,94.58
37.85,66.05,7,80.44
23.88,50.57,10,80.38
23.38,78.47,4,92.18
21.36,41.53,5,91.05
31.68,86.17,6,89.69
28.66,33.12,1,98.54
32.87,73.6,6,87.27
30.54,23.18,7,87.5
37.64,92.85,2,90.84
38.34,88.82,0,95.84
32.4,85.59,9,83.25
11.92,97.0,6,87.11
17.7,51.75,9,80.72
11.73,45.53,6,88.6
26.59,68.79,7,84.74
14.55,23.33,7,85.84
32.84,97.29,1,96.09
21.38,30.59,1,98.8
36.89,21.08,8,78.55
32.63,68.82,6,86.53
24.87,43.23,7,87.99
22.36,75.61,6,86.3
23.37,31.57,10,79.68
28.52,31.49,1,98.83
38.96,77.27,6,82.57
17.08,49.53,3,93.71
22.7,41.44,10,79.15
12.75,46.44,9,83.81
28.67,75.63,10,81.92
26.2,64.39,5,88.79
24.52,91.45,3,95.75
14.81,20.41,10,79.33
32.45,76.66,10,79.66
17.83,79.41,1,96.12
30.96,63.54,2,97.14
36.86,64.05,6,81.22
30.78,54.42,7,87.13
31.69,61.41,10,78.76
10.57,95.28,6,87.88
19.24,83.5,7,85.08
29.99,27.15,6,87.93
39.75,75.83,3,90.14
17.33,48.29,5,90.61
36.18,48.57,8,80.79
36.48,74.06,7,81.62
34.18,61.53,9,83.9
17.91,25.32,6,86.99
15.6,24.6,1,97.24
29.52,33.95,4,91.76
34.6,58.6,10,80.97
10.18,54.55,5,89.39
16.43,96.19,5,89.09
33.33,87.43,1,97.68
18.86,65.61,0,98.45
31.56,58.69,8,85.79
19.28,59.25,2,97.52
36.26,37.76,3,88.31
21.75,68.35,10,78.74
32.62,94.33,1,96.96
39.71,61.43,0,93.77
12.89,38.65,8,82.43
25.63,61.42,3,93.9
22.77,76.65,3,95.46
33.7,25.51,3,94.39
30.25,41.8,5,91.66
11.43,31.35,5,91.5
17.75,79.43,9,81.24
16.65,87.19,3,94.3
28.21,28.93,7,87.12
34.18,70.59,0,100
21.82,72.34,10,80.36
12.11,52.11,8,82.78
25.56,23.77,6,89.18
32.57,88.42,3,93.31
36.61,88.68,5,86.93
25.16,78.31,6,88.87
16.94,73.8,1,99.11
35.66,41.74,8,77.59
37.72,75.66,2,92.96
23.67,98.79,4,92.16
15.99,62.36,7,87.12
10.64,86.86,5,89.2
26.17,75.95,10,81.4
16.45,60.28,4,91.6
38.43,77.29,9,76.7
21.33,40.81,10,79.34
36.88,87.97,1,92.54
33.67,35.7,4,92.77
37.81,43.88,3,89.95
17.17,32.92,8,84.56
28.42,93.22,2,94.96
12.92,48.01,10,80.92
30.21,68.41,8,84.65
22.45,30.1,1,98.0
37.04,93.87,9,77.34
35.34,30.18,4,85.33
36.43,71.27,1,94.62
11.73,72.95,9,80.92
37.73,66.36,7,82.98
12.73,95.83,2,97.55
14.69,68.35,4,90.81
35.51,44.71,1,92.77
17.99,44.03,0,100
16.01,67.87,1,97.17
24.29,95.86,5,89.3
18.69,96.11,5,90.22
19.73,65.61,10,78.45
22.63,97.82,5,90.78
12.1,95.33,4,90.65
30.61,26.05,7,85.14
33.18,24.34,8,85.73
23.51,63.11,0,99.43
19.59,26.32,10,79.16
28.4,94.8,5,90.41
29.19,90.52,4,92.7
17.54,32.03,8,82.56
18.77,26.36,2,94.29
12.42,42.24,2,94.04
23.01,90.75,4,90.17
26.48,95.5,6,87.67
27.99,84.21,3,92.98
38.7,96.43,5,83.94
20.66,45.6,5,91.49
21.71,35.02,10,80.84
36.76,69.37,1,92.36
32.16,31.98,4,93.32
12.94,72.38,7,86.47
14.84,80.3,7,84.33
29.93,75.42,1,96.33
28.44,59.71,6,88.51
35.72,96.19,3,89.67
38.93,52.96,2,90.58
36.66,37.88,8,79.28
34.94,97.86,2,95.35
20.79,62.08,6,87.99
12.71,37.04,2,95.27
23.14,40.47,10,81.54
13.38,51.97,4,92.79
17.62,58.38,10,79.73
16.35,97.33,10,81.15
26.15,56.97,9,82.49
20.08,93.03,2,94.64
19.05,78.94,2,94.5
32.82,48.14,0,99.69
11.15,31.34,7,84.81
27.25,56.96,1,99.67
28.91,46.46,4,93.09
33.96,81.96,6,88.28
13.57,87.91,0,100
28.23,29.34,4,91.59
14.33,83.61,8,85.03
15.06,50.69,2,95.11
39.02,33.29,7,81.38
29.43,69.37,2,96.65
34.52,95.56,7,87.31
32.75,88.14,0,98.08
21.83,56.09,7,84.3
22.27,71.84,6,89.59
27.14,86.88,1,98.14
33.51,86.66,9,81.28
10.93,34.93,2,95.61
25.23,46.41,0,98.42
30.3,59.77,0,100
24.98,48.15,4,91.43
31.46,75.02,2,94.21
29.13,93.22,10,79.62
26.24,68.83,7,85.84
36.62,87.6,8,79.68
18.8,51.21,5,91.27
20.45,30.72,3,94.67
12.01,30.24,7,86.39
20.2,99.09,10,80.06
19.2,44.49,8,84.63
23.06,57.42,6,86.48
16.42,26.56,8,82.84
36.4,95.54,8,78.83
11.35,43.83,4,91.13
36.48,57.95,3,89.68
26.13,56.09,4,93.54
13.88,38.87,5,88.69
29.84,52.35,6,88.27
23.25,82.1,4,93.79
35.46,24.72,9,77.91
28.92,25.43,4,93.23
38.73,72.35,1,93.9
19.9,78.85,1,96.01
31.34,33.21,0,100
11.53,74.59,8,83.87
15.49,65.05,0,100
23.65,59.33,4,90.3
11.18,29.61,0,99.58
30.65,28.81,4,91.97
13.81,29.18,9,82.95
27.11,27.16,4,92.66
29.73,66.63,1,97.28
10.78,40.83,2,96.52
24.23,38.43,4,90.75
23.81,54.54,8,84.58
15.77,73.81,9,82.93
35.74,23.29,6,81.08
12.51,33.62,5,90.34
23.74,67.01,5,89.71
14.0,85.19,8,83.56
13.55,25.13,8,82.91
27.49,32.39,3,94.16
38.7,85.38,9,75.97
39.99,96.07,9,78.8
18.71,37.44,10,80.93
17.62,77.45,8,82.6
32.77,62.4,8,82.36
37.56,72.22,3,88.77
14.19,31.17,6,88.03
38.29,73.88,9,75.3
32.92,20.2,2,95.65
18.85,78.54,8,82.93
15.83,84.49,9,82.1
34.75,50.02,1,99.88
31.94,88.38,9,81.07
27.32,56.06,7,87.3
13.05,84.8,2,95.05
26.62,63.22,4,92.84
11.81,53.06,8,84.35
24.68,23.91,8,82.05
34.53,60.83,2,96.95
26.61,21.03,0,99.4
12.45,99.05,3,94.51
27.98,87.54,9,83.4
23.09,62.17,10,79.1
23.33,26.83,4,92.49
34.88,94.3,6,89.84
31.12,96.83,10,78.14
33.67,75.56,10,78.31
27.02,96.64,4,92.47
26.7,29.59,8,82.07
16.44,97.08,7,84.21
39.33,64.03,10,73.92
37.6,32.22,5,85.08
33.45,68.55,4,91.24
32.32,83.41,7,85.17
31.77,61.87,10,79.08
16.63,25.45,10,81.11
27.57,45.82,2,95.71
29.96,65.19,3,94.23
18.38,73.19,2,95.77
10.12,52.41,8,84.38
20.81,20.87,3,92.24
20.76,91.72,6,86.78
39.26,64.91,4,86.94
26.0,32.18,0,99.98
29.84,100.0,5,88.93
25.47,64.98,1,96.68
19.93,49.29,7,87.34
30.47,25.21,0,99.84
30.35,43.15,10,78.19
35.21,21.27,0,94.04
25.28,62.57,0,98.74
21.63,42.86,9,81.9
12.23,29.91,3,94.73
30.25,92.41,2,95.09
14.81,37.93,10,78.49
12.2,82.7,6,88.35
35.51,97.83,9,78.63
15.43,62.12,9,80.79
34.72,62.94,5,88.83
24.98,64.18,1,97.34
14.69,84.01,2,96.94
34.99,86.35,8,82.91
29.57,87.14,1,96.91
23.09,33.03,5,89.26
26.27,56.34,5,90.74
12.89,42.34,3,92.03
29.81,32.22,7,85.53
37.28,80.32,6,83.05
31.82,21.93,0,99.31
21.26,33.9,5,89.8
26.87,52.5,2,94.34
15.88,52.83,2,97.84
28.34,32.11,8,85.89
13.92,45.07,2,97.74
20.07,62.08,9,83.33
32.37,76.43,5,90.0
18.18,88.9,7,86.3
32.15,83.73,6,87.35
24.21,49.36,8,84.18
26.61,30.14,0,100
13.88,59.94,10,79.4
10.51,71.06,10,78.42
20.67,52.67,10,78.26
21.36,90.02,10,78.16
32.47,82.93,0,100
20.49,57.66,5,91.43
28.39,82.94,10,81.15
39.69,22.9,10,74.39
31.56,35.45,7,84.83
37.36,25.85,7,82.33
17.74,29.58,3,94.69
39.46,55.51,1,93.86
11.88,37.11,4,91.66
19.74,99.98,9,81.04
18.49,43.63,5,91.17
38.7,91.73,9,77.14
20.85,65.39,0,100
27.62,89.69,4,91.77
33.63,53.89,9,81.08
31.66,39.36,0,100
34.26,94.2,0,99.69
39.32,38.24,0,95.27
21.42,74.9,10,81.96
24.87,43.7,6,86.62
32.75,67.83,0,100
13.58,63.61,1,98.86
38.43,65.66,10,75.24
17.1,84.71,3,95.63
11.02,63.58,4,91.51
31.93,78.89,3,95.34
16.82,39.66,2,96.35
25.92,59.12,5,91.11
24.53,29.22,4,93.17
12.99,63.63,3,93.19
31.88,26.18,5,90.57
19.32,65.55,8,83.89
18.23,95.47,0,99.4
38.88,61.86,3,88.3
29.45,50.39,2,96.61
11.72,36.34,9,83.62
15.92,75.07,9,83.74
15.18,49.87,6,87.01
24.44,38.59,10,80.7
31.91,69.43,1,98.73
35.96,64.67,10,73.64
37.03,36.78,2,90.67
10.72,88.27,4,90.83
31.12,84.64,4,91.77
37.89,46.49,6,82.45
26.91,71.62,2,97.78
34.46,21.63,0,98.52
13.13,25.24,10,80.11
33.28,31.87,6,87.93
36.96,97.08,4,86.73
36.98,25.92,4,87.95
10.79,67.66,8,84.41
21.07,79.2,10,81.53
32.12,37.49,5,90.45
21.91,65.23,4,90.32
37.9,96.6,8,80.22
38.51,80.88,3,87.4
23.14,47.15,5,89.35
28.26,37.13,1,98.26
16.01,37.0,3,94.73
13.88,96.05,7,84.89
25.29,91.55,1,99.28
30.33,86.96,1,98.14
18.57,96.27,6,89.0
21.87,48.7,8,82.5
19.79,83.76,1,97.28
35.96,63.61,10,75.66
30.58,83.34,1,96.77
19.62,26.85,10,81.31
37.81,99.03,2,89.99
38.58,85.8,4,86.71
37.34,34.77,4,85.23
12.71,24.61,5,90.14
37.69,58.62,3,89.86
32.85,27.82,6,87.77
25.1,67.5,9,83.14
29.2,33.96,9,81.44
22.18,96.8,1,99.72
38.73,57.97,2,91.45
17.54,26.75,10,78.41
14.38,39.0,9,80.62
31.45,66.76,1,98.03
27.76,47.99,2,96.61
11.4,88.88,5,88.37
33.36,94.98,5,91.62
33.23,36.32,0,100
33.17,75.71,9,83.16
17.72,24.94,3,94.78
24.6,23.29,9,83.76
18.34,94.55,8,82.76
20.32,79.08,3,93.06
30.22,96.11,0,100
10.98,39.17,8,85.3
11.8,36.73,9,82.33
30.52,50.19,3,93.55
32.57,55.2,3,93.98
26.17,83.14,5,89.84
26.84,69.85,0,98.15
13.26,55.61,6,89.8
25.61,44.74,0,99.06
39.72,20.52,7,82.3
26.36,72.7,7,86.71
21.18,72.29,9,82.28
36.77,84.85,10,76.86
39.59,73.79,1,92.99
26.32,41.47,2,94.05
17.92,47.91,7,86.57
34.46,69.09,6,89.53
15.94,49.62,5,89.58
17.35,87.4,5,89.98
32.24,55.78,8,85.7
15.05,45.09,4,92.53
31.72,98.72,1,96.23
27.39,58.79,7,85.98
26.38,98.04,10,79.71
18.35,79.11,10,80.28
32.8,28.26,6,88.11
18.55,46.28,5,89.8
27.26,49.69,9,82.92
20.08,61.22,5,88.32
39.48,44.66,2,92.64
22.86,53.28,5,90.53
13.57,69.49,3,95.34
39.04,23.15,0,95.06
33.09,63.36,5,88.26
15.86,24.09,6,86.69
10.27,83.15,0,100
33.72,82.72,10,79.67
25.44,72.75,10,79.03
27.79,57.57,10,78.47
36.83,82.01,3,90.67
36.35,23.21,5,84.66
29.26,83.82,1,98.24
17.23,97.77,2,97.27
33.77,78.07,9,82.71
38.31,35.68,4,88.35
36.6,45.97,0,95.32
10.72,52.92,6,89.66
23.93,28.52,6,87.77
19.5,62.28,2,97.29
10.06,46.31,8,84.9
10.01,32.11,0,98.59
13.61,80.25,8,84.6
24.45,70.88,10,81.73
30.13,78.94,2,94.84
27.32,70.32,5,88.35
26.98,69.08,10,80.09
39.23,83.73,2,92.19
29.56,96.33,1,99.93
23.49,92.31,7,85.93
14.27,74.3,7,87.93
23.83,85.22,10,78.61
23.69,95.78,10,81.42
16.65,93.66,10,79.93
21.09,33.07,7,84.09
11.34,74.91,9,80.07
23.1,27.68,7,86.75
38.62,47.14,9,78.14
31.37,70.75,7,84.89
21.34,36.81,9,81.24
11.52,79.25,8,82.27
19.77,30.18,2,96.21
38.86,30.37,8,77.0
27.21,92.4,9,82.58
36.28,79.62,5,86.28
17.21,62.2,9,81.38
34.43,72.14,0,100
37.63,54.25,7,80.71
27.6,30.73,2,98.0
19.81,67.93,6,87.42
18.35,34.04,6,88.62
13.71,86.93,7,86.25
37.61,30.99,10,73.53
24.19,89.68,6,87.07
11.82,40.48,8,84.39
29.26,20.91,8,83.65
10.68,62.91,1,98.86
23.79,64.07,7,85.01
13.23,78.59,1,96.74
14.4,76.23,10,78.56
17.24,81.92,10,80.4
24.02,93.43,10,78.42
14.74,33.7,4,90.75
30.43,62.59,5,91.43
19.54,87.84,8,84.63
11.33,48.69,5,90.33
22.35,95.06,1,99.92
11.7,70.09,6,89.42
30.82,91.17,4,91.39
24.0,42.78,9,82.69
21.68,26.36,2,94.41
35.54,34.18,6,82.99
14.1,27.96,6,88.72
19.4,23.97,7,86.48
36.86,21.54,1,94.88
21.14,39.04,5,89.19
12.34,71.07,6,89.57
23.43,84.46,4,92.26
23.98,74.58,2,95.34
11.28,55.66,7,86.68
34.18,52.6,4,90.23
20.37,81.89,8,82.55
23.68,38.87,2,96.53
26.36,43.88,3,92.44
22.41,33.38,4,92.39
16.11,66.9,2,95.54
27.77,24.36,3,94.86
30.59,67.19,2,96.65
22.97,97.25,4,92.43
10.8,82.23,9,83.68
22.28,50.94,7,87.64
16.83,87.06,5,90.79
38.65,85.88,0,95.76
31.45,84.68,3,94.76
23.18,88.04,10,80.84
35.34,67.46,2,91.54
22.64,53.36,2,94.61
31.89,34.8,1,96.14
15.59,25.18,4,92.14
14.72,42.01,9,80.22
22.39,43.75,0,99.6
38.53,90.77,4,85.96
25.59,72.4,8,84.07
20.02,20.9,8,85.94
23.48,61.06,4,92.11
30.75,71.39,6,89.94
26.6,23.63,9,82.63
29.62,89.44,0,100
10.62,87.77,2,96.86
24.37,37.9,1,96.26
19.18,37.48,9,82.02
26.99,52.29,8,83.41
35.59,36.87,2,89.68
35.98,74.71,8,80.89
24.23,82.87,9,80.06
31.65,77.5,5,89.81
34.76,43.16,0,100
36.57,49.8,1,94.07
11.61,45.15,4,91.46
14.78,96.44,2,97.36
38.93,40.22,3,89.07
14.02,88.87,7,84.82
10.43,87.31,8,85.74
30.39,55.71,3,93.91
21.37,60.51,8,82.18
33.9,38.1,1,99.67
27.54,66.82,3,94.78
11.64,31.41,10,79.15
37.92,91.66,5,85.69
31.97,57.58,3,92.93
18.87,62.67,4,92.55
34.31,28.7,2,95.68
37.87,72.7,10,75.81
12.74,51.22,2,97.23
16.76,67.08,8,83.29
19.02,91.84,6,89.5
18.14,92.08,6,87.18
12.22,85.75,2,95.99
13.96,92.83,0,100
13.99,25.92,10,78.73
35.54,91.85,9,76.16
11.45,90.57,10,79.99
27.91,87.45,1,99.6
37.51,87.39,0,94.68
10.35,66.34,10,81.69
38.78,54.86,6,84.22
31.33,97.54,4,93.94
21.46,28.6,1,99.66
13.91,70.39,3,93.84
17.1,58.21,8,85.93
21.05,48.18,5,90.25
14.67,34.6,3,93.36
31.52,84.24,4,91.08
18.42,57.64,4,90.08
19.27,51.29,9,81.27
17.99,26.76,7,85.15
36.63,74.49,7,79.02
18.18,76.46,3,93.49
34.41,75.34,2,97.21
22.68,62.41,9,83.56
37.55,28.45,8,80.6
20.17,84.88,10,80.19
31.82,55.83,6,87.11
20.93,66.04,10,81.43
16.81,31.25,7,84.73
32.28,48.31,7,85.38
24.72,96.95,2,95.86
26.59,36.29,10,81.86
37.9,31.98,4,86.62
21.31,82.79,0,98.53
19.26,58.38,4,92.89
21.61,77.12,3,94.37
20.59,23.47,8,84.4
14.61,85.3,8,84.12
16.6,22.33,5,88.05
38.22,31.66,7,82.93
15.69,75.38,10,79.75
13.88,88.7,5,91.06
25.78,26.78,1,98.47
20.89,58.33,3,92.5
34.64,39.07,1,98.3
17.88,43.03,6,86.33
12.33,58.73,1,98.74
26.73,79.73,3,94.77
23.81,27.29,8,84.17
28.77,88.37,3,94.36
22.76,60.35,9,80.89
13.51,88.88,4,90.42
15.78,32.72,6,89.54
13.37,37.01,3,95.73
21.98,87.59,10,78.67
37.86,43.86,3,89.37
39.81,99.28,10,74.59
37.11,33.76,5,86.93
26.87,71.57,3,95.12
13.81,36.97,9,81.16
24.54,90.18,9,82.14
14.68,40.39,5,88.17
17.24,94.33,8,84.5
31.48,78.59,1,97.29
11.94,79.58,6,89.25
16.41,46.4,3,94.39
28.03,22.73,10,79.55
19.35,21.79,5,89.45
28.28,66.64,4,91.67
17.45,32.29,4,93.6
26.23,55.49,0,100
27.51,22.03,7,86.52
25.66,92.93,8,84.78
12.59,82.63,8,83.69
22.41,96.29,2,96.56
11.07,50.31,3,95.58
24.91,75.5,0,98.78
36.33,66.23,6,81.08
15.61,82.85,2,96.22
24.63,26.82,2,95.49
35.88,71.54,7,81.65
28.05,51.84,6,87.08
37.91,80.43,7,81.82
15.85,97.26,5,91.56
11.29,67.71,9,80.17
32.88,77.58,6,88.69
32.77,84.41,3,95.35
20.62,70.17,0,100
25.67,84.32,3,94.17
32.03,28.94,3,94.29
12.21,79.39,3,94.25
24.89,38.71,1,98.59
10.04,61.39,3,95.34
11.95,91.32,7,86.61
25.03,66.84,2,94.39
18.99,92.64,6,89.86
23.23,56.84,5,90.45
21.79,65.66,7,86.29
12.82,83.22,9,80.35
25.43,41.09,5,89.38
38.77,44.44,9,77.43
17.61,21.25,6,88.28
20.5,27.16,7,87.0
16.12,92.05,2,94.64
19.97,92.36,10,78.03
10.03,64.34,6,86.92
36.15,84.27,9,78.55
32.88,79.21,3,93.07
38.29,94.82,8,77.77
27.79,65.29,3,93.09
19.59,47.28,10,81.11
28.06,86.79,0,98.37
38.11,56.46,9,77.36
14.31,61.05,0,100
17.71,82.72,6,86.23
38.42,22.45,8,80.34
18.47,61.22,5,91.65
34.06,61.81,2,96.47
30.95,47.68,9,83.28
37.23,59.19,4,87.94
22.14,66.67,5,88.6
20.16,52.48,8,83.81
35.23,60.63,8,80.56
38.36,73.03,8,80.13
32.54,99.5,9,82.95
28.05,93.72,7,85.32
17.72,95.09,2,96.34
36.06,36.33,3,89.06
28.79,72.33,1,98.4
16.51,94.59,6,87.35
30.98,53.18,8,83.52
39.95,41.67,9,78.47
22.88,95.56,0,98.48
30.04,66.61,6,86.68
38.65,45.54,2,89.58
36.24,80.38,0,96.13
22.17,84.68,0,100
27.7,67.91,10,81.55
13.75,55.39,3,94.43
37.34,47.38,10,74.54
36.88,91.76,6,81.51
11.69,73.8,5,89.05
14.88,69.89,4,93.37
30.33,48.74,4,93.69
30.94,36.44,7,87.23
37.57,52.24,9,78.44
27.02,36.9,4,90.31
19.1,43.78,9,83.85
13.16,55.74,8,85.68
30.64,93.6,5,90.05
23.56,68.95,7,87.5
27.67,27.42,5,91.38
26.83,65.06,2,94.65
39.06,47.56,5,83.2
20.82,79.21,2,97.83
15.14,20.03,5,88.53
26.33,52.42,4,90.8
37.59,70.47,2,90.29
11.37,60.22,10,78.13
33.56,56.49,10,81.69
33.6,43.15,1,96.11
12.0,61.18,0,100
10.05,52.98,0,100
13.77,83.84,8,82.92
13.56,38.74,3,93.37
24.63,44.77,10,81.79
30.64,24.38,10,78.79
30.7,29.59,8,83.92
37.36,46.5,10,74.9
13.4,49.36,3,95.21
33.29,36.04,4,93.23
31.6,21.01,2,96.3
17.51,81.33,9,80.77
17.46,48.56,4,93.02
33.46,39.53,2,95.41
29.99,70.21,3,94.01
14.01,40.99,3,92.63
23.44,71.19,2,94.06
12.79,85.64,4,93.24
16.8,55.21,0,100
23.38,25.12,10,80.46
29.41,77.59,4,91.03
39.76,26.65,7,82.16
27.1,69.96,6,87.9
17.36,68.85,10,81.79
26.65,84.78,7,87.37
13.22,85.22,8,82.02
21.2,39.2,7,84.93
14.48,95.67,2,94.05
12.31,91.42,7,84.06
27.09,97.42,0,100
36.83,73.9,0,95.52
31.1,94.39,6,88.56
39.21,91.4,9,78.71
38.74,94.56,2,90.95
38.59,62.56,8,80.05
33.03,52.98,7,84.62
37.07,89.87,10,74.48
33.57,72.86,10,79.34
23.59,98.92,4,92.94
21.95,60.02,1,97.57
28.97,92.9,8,83.05
14.08,94.54,3,94.69
10.56,22.85,3,94.45
19.26,26.59,0,98.07
18.68,62.22,6,89.94
15.2,66.16,3,94.3
39.56,60.77,10,73.22
12.63,28.6,9,81.55
19.33,69.77,6,87.12
25.05,39.69,2,97.56
29.04,82.22,4,93.85
31.19,96.44,5,88.48
12.33,35.56,10,78.78
21.09,27.09,8,82.67
12.5,57.95,2,96.25
39.89,49.84,6,81.9
18.21,98.86,2,96.12
25.43,43.58,4,90.9
30.73,79.78,3,95.05
36.27,64.77,4,85.63
28.21,48.71,8,82.36
12.92,27.65,9,81.9
10.74,35.61,10,78.86
31.83,47.3,6,88.52
31.95,87.71,6,88.36
12.74,41.21,5,89.99
31.56,66.39,3,92.39
27.78,56.7,7,84.35
13.92,41.27,3,94.44
39.46,98.34,0,95.42
18.1,75.44,9,83.1
10.05,48.42,1,97.08
32.31,72.74,10,78.34
37.52,87.81,3,88.41
18.1,68.9,6,88.14
10.58,59.1,7,84.23
20.08,36.87,5,88.9
20.86,93.95,9,81.14
28.88,93.64,4,90.58
26.42,35.8,5,91.21
23.82,24.78,8,85.05
15.12,60.06,7,84.36
38.91,92.07,9,75.71
15.86,53.49,10,81.72
23.38,55.5,7,87.09
25.51,99.81,9,83.13
12.45,55.44,6,87.14
16.38,21.26,3,93.18
22.24,44.65,4,91.6
19.17,95.48,9,80.03
18.04,94.71,10,81.71
11.95,49.6,1,98.83
10.85,66.13,2,96.96
24.85,74.75,6,87.74
28.77,78.35,10,79.5
38.63,82.88,0,96.87
30.64,30.24,3,95.67
22.17,52.58,1,96.23
36.17,59.71,8,77.36
16.65,76.86,8,84.93
30.42,47.92,1,96.28
15.36,43.0,6,88.56
32.45,77.68,7,84.13
35.12,92.37,7,82.99
28.29,59.19,8,82.4
23.98,55.47,4,92.64
39.08,43.88,4,85.75
28.15,34.78,1,96.26
22.73,83.95,9,83.76
29.74,67.85,1,98.76
29.54,29.24,2,97.42
39.41,38.78,0,96.71
29.21,98.17,4,92.92
35.51,40.16,7,82.28
22.5,98.03,10,81.47
38.07,29.84,10,73.39
16.1,44.22,8,82.28
35.61,42.83,9,76.72
34.08,50.14,2,97.97
36.34,36.71,0,94.56
14.13,54.66,1,98.37
32.02,91.66,0,100
26.58,99.85,9,82.05
25.56,53.76,10,79.13
21.15,63.2,9,83.05
12.2,74.37,10,78.88
17.82,36.91,5,89.87
29.78,57.37,7,86.15
13.84,68.12,10,78.9
30.3,76.3,8,83.46
26.62,88.09,6,87.93
30.62,56.82,2,95.07
28.37,36.29,2,96.22
34.15,94.3,7,84.98
18.7,44.56,2,94.52
10.14,24.9,6,89.64
13.51,26.96,0,98.27
34.81,92.12,1,96.41
25.89,55.56,0,100
29.18,56.61,9,81.47
35.07,44.89,0,95.43
27.29,88.17,10,79.76
24.37,27.55,5,90.55
13.71,83.59,0,98.12
33.77,48.33,7,87.08
25.87,46.66,6,87.76
15.11,91.45,8,84.25
23.54,55.59,3,93.04
35.76,99.93,10,75.2
34.88,84.44,5,90.3
25.4,94.54,5,91.99
16.36,63.63,7,85.91
26.0,92.53,0,99.5
11.24,75.71,0,100
39.61,24.29,7,81.04
11.46,29.25,0,100
28.24,50.54,9,82.2
16.91,94.23,7,84.71
36.21,64.23,4,86.99
19.03,96.07,6,87.36
11.03,69.28,0,100
31.61,22.52,10,80.98
37.7,80.56,3,90.66
20.47,21.65,10,80.75
32.43,74.97,2,97.53
39.92,21.1,1,94.82
16.73,20.2,9,80.7
11.39,84.79,0,98.87
23.12,94.54,0,98.39
24.19,71.88,9,83.08
12.02,68.17,0,98.73
28.06,88.62,1,97.77
24.07,99.6,1,99.88
10.05,20.23,8,83.29
12.69,93.03,1,97.58
22.95,71.79,9,83.55
11.72,24.05,7,87.35
29.87,35.57,9,81.76
24.25,98.78,9,83.37
33.07,55.56,8,83.3
32.62,44.06,5,91.24
39.71,94.14,8,77.51
35.96,99.76,10,74.24
31.82,71.0,2,96.81
25.12,29.16,9,82.11
23.76,57.96,4,92.59
33.28,61.62,9,82.58
28.91,85.14,10,79.78
38.74,71.51,8,77.72
15.96,53.37,4,92.23
38.87,44.51,2,92.94
36.75,93.12,8,77.41
11.45,96.47,6,86.67
30.82,55.32,0,99.5
35.07,43.2,8,79.9
35.32,34.33,6,84.03
39.92,97.9,5,86.37
13.12,83.63,8,82.09
38.68,89.88,3,89.12
33.32,39.53,7,84.19
32.48,62.41,7,84.85
14.19,35.72,1,96.17
32.73,99.13,6,87.02
39.39,80.0,5,85.35
35.04,61.67,5,85.21
33.07,66.98,0,98.59
21.85,25.68,4,90.74
37.84,83.06,5,83.23
29.86,66.18,8,82.4
35.04,91.06,10,75.08
20.89,32.46,5,88.22
16.05,73.23,8,83.57
11.55,64.15,3,93.61
39.99,81.56,0,93.41
32.38,56.39,6,88.45
28.19,80.94,4,91.73
30.73,37.79,5,89.63
39.89,27.77,0,96.08
16.95,50.9,0,100
22.19,54.37,8,83.71
21.65,44.81,0,100
16.23,85.51,5,88.99
31.53,81.07,2,94.26
10.54,60.25,4,93.86
30.34,34.63,10,78.82
22.36,58.49,8,82.89
16.73,34.65,7,85.95
